fall_term,campus,atp_code,cds_code,high_school,city,county,cde_district,zip,lat,lon,charter,applicants,admits,enrollees,admit_rate,yield_rate,applicant_gpa,admit_gpa,enrollee_gpa,adm_african_american,adm_american_indian,adm_asian,adm_domestic_unknown,adm_hispanic_latinx,adm_int_l,adm_pacific_islander,adm_white,app_african_american,app_american_indian,app_asian,app_domestic_unknown,app_hispanic_latinx,app_int_l,app_pacific_islander,app_white,enr_african_american,enr_american_indian,enr_asian,enr_domestic_unknown,enr_hispanic_latinx,enr_int_l,enr_pacific_islander,enr_white,school_type,match_method,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met
2020,San Diego,52497,01751010130096,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Pleasanton Unified,94588-9799,37.671579,-121.91994,N,228.0,85.0,13.0,0.3728070175438596,0.1529411764705882,3.946029963,4.189245283,4.146842105,,,59.0,7.0,,,,15.0,,,158.0,13.0,10.0,,,40.0,,,9.0,,,,,,High Schools (Public),uc_directory_atp,551.0,538.0,97.6,415.0,77.1,540.0,88.0,123.0,78.0,121.0,28.0,125.0,2217.0,190.0,0.085701398285972,2685.1,2688.0,84.88,69.48
2020,San Diego,50372,07617210730457,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Liberty Union High,94561-3843,37.969082,-121.71575,N,31.0,8.0,,0.2580645161290322,,3.847333333,4.217777778,4.228,,,,,4.0,,,,9.0,,8.0,,8.0,,,5.0,,,,,,,,,High Schools (Public),uc_directory_atp,595.0,587.0,98.7,294.0,50.1,591.0,61.9,22.0,47.0,267.0,8.0,22.0,2545.0,1052.0,0.4133595284872298,2607.9,2553.2,62.61,23.62
2020,San Diego,52205,01612590125716,FREMONT HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94601-4618,37.7744,-122.20972,N,9.0,,,,,3.707777778,4.043333333,,,,,,,,,,,,,,6.0,,,,,,,,,,,,High Schools (Public),name_city,224.0,146.0,65.2,96.0,65.8,157.0,35.7,5.0,8.0,36.0,4.0,3.0,841.0,765.0,0.9096313912009512,2476.8,2425.7,17.61,2.47
2020,San Diego,53460,43694684332474,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Fremont Union High,94087-2556,37.352616,-122.035,N,104.0,42.0,7.0,0.4038461538461538,0.1666666666666666,4.021474359,4.259166667,4.258181818,,,29.0,5.0,,,,7.0,,,62.0,8.0,7.0,,,21.0,,,5.0,,,,,,High Schools (Public),uc_directory_atp,511.0,448.0,87.7,304.0,67.9,464.0,78.0,64.0,59.0,175.0,12.0,52.0,2172.0,652.0,0.3001841620626151,2629.7,2626.8,69.5,49.89
2020,San Diego,52945,38684783831765,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,San Francisco Unified,94109-1004,37.803401,-122.42408,N,121.0,28.0,10.0,0.2314049586776859,0.3571428571428571,3.888630137,4.205306122,4.198,,,26.0,,,,,,,,103.0,,5.0,,,6.0,,,10.0,,,,,,High Schools (Public),uc_directory_atp,418.0,358.0,85.6,194.0,54.2,370.0,69.2,69.0,69.0,100.0,5.0,13.0,1838.0,1140.0,0.6202393906420022,2620.9,2627.6,70.6,52.76
2020,San Diego,52947,38684783830437,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94115-3510,37.783129,-122.43773,Y,25.0,7.0,,0.28,,3.885897436,4.255,,,,6.0,,,,,,,,12.0,,,,,5.0,,,,,,,,,High Schools (Public),uc_directory_atp,117.0,114.0,97.4,114.0,100.0,114.0,79.8,18.0,30.0,22.0,5.0,16.0,485.0,206.0,0.4247422680412371,2612.3,2592.1,59.48,39.32
2020,San Diego,52950,38684783839081,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94121-2733,37.777781,-122.49203,N,121.0,43.0,14.0,0.3553719008264462,0.3255813953488372,3.955990099,4.221212121,4.208571429,,,42.0,,,,,,,,109.0,,,,,5.0,,,14.0,,,,,,High Schools (Public),uc_directory_atp,471.0,430.0,91.3,261.0,60.7,435.0,71.0,88.0,81.0,108.0,15.0,17.0,2071.0,931.0,0.4495412844036697,2620.3,2629.5,65.41,55.2
2020,San Diego,51040,43694844332839,GILROY HIGH SCHOOL,Gilroy,Santa Clara,Gilroy Unified,95020-6333,36.997203,-121.57599,N,15.0,3.0,,0.2,,3.934736842,4.24,,,,,,,,,,,,,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,349.0,308.0,88.3,148.0,48.1,311.0,61.7,8.0,30.0,132.0,8.0,14.0,1727.0,963.0,0.5576143601621308,2572.1,2540.6,50.14,24.58
2020,San Diego,51423,01612000133397,GRANADA HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-4066,37.675206,-121.78984,N,75.0,19.0,4.0,0.2533333333333333,0.2105263157894736,4.05612069,4.268125,4.2775,,,6.0,,,,,10.0,,,23.0,,16.0,,,31.0,,,,,,,,3.0,High Schools (Public),uc_directory_atp,551.0,533.0,96.7,213.0,40.0,536.0,77.2,39.0,67.0,192.0,24.0,92.0,2292.0,452.0,0.1972076788830715,2623.6,2611.5,67.36,49.9
2020,San Diego,51120,41688904132817,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Cabrillo Unified,94019,37.473215,-122.42846,N,26.0,9.0,,0.3461538461538461,,4.069285714,4.225555556,,,,,,,,,5.0,,,,5.0,7.0,,,12.0,,,,,,,,,High Schools (Public),uc_directory_atp,257.0,235.0,91.4,98.0,41.7,237.0,73.0,21.0,33.0,90.0,0.0,29.0,1073.0,412.0,0.3839701770736253,2594.4,2577.2,57.14,36.82
2020,San Diego,51150,01611920133629,HAYWARD HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94541-5314,37.672677,-122.06992,N,30.0,9.0,,0.3,,3.644347826,4.144,,,,8.0,,,,,,,,12.0,,8.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,323.0,292.0,90.4,142.0,48.6,294.0,62.2,27.0,45.0,102.0,2.0,7.0,1617.0,1099.0,0.6796536796536796,2579.4,2532.6,50.62,18.32
2020,San Diego,51160,49753904932554,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Healdsburg Unified,95448-3449,38.621437,-122.86803,N,8.0,4.0,,0.5,,3.9246875,4.214545455,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,111.0,101.0,91.0,58.0,57.4,102.0,63.7,8.0,12.0,36.0,4.0,5.0,520.0,214.0,0.4115384615384615,2556.6,2522.8,38.32,20.0
2020,San Diego,52347,43696414332904,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Palo Alto Unified,94306-3827,37.399966,-122.13179,N,264.0,82.0,8.0,0.3106060606060606,0.0975609756097561,4.031551724,4.234666667,,,,53.0,9.0,,,,16.0,,,158.0,22.0,9.0,6.0,,62.0,,,3.0,3.0,,,,,High Schools (Public),uc_directory_atp,486.0,457.0,94.0,428.0,93.7,459.0,85.8,72.0,33.0,80.0,35.0,174.0,1996.0,147.0,0.0736472945891783,2708.8,2742.2,87.64,83.28
2020,San Diego,53088,43696664330080,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95136-2830,37.258238,-121.85269,N,12.0,,,,,3.920689655,4.287142857,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,233.0,222.0,95.3,72.0,32.4,223.0,66.4,7.0,26.0,109.0,4.0,2.0,1099.0,617.0,0.5614194722474978,2520.3,2502.4,31.43,16.98
2020,San Diego,51206,07617960730598,HERCULES HIGH SCHOOL,Hercules,Contra Costa,West Contra Costa Unified,94547-1554,37.99974,-122.25197,N,41.0,17.0,,0.4146341463414634,,3.834375,,,,,13.0,,,,,,,,27.0,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,224.0,212.0,94.6,138.0,65.1,214.0,69.6,42.0,22.0,77.0,3.0,5.0,856.0,326.0,0.3808411214953271,2599.2,2569.8,59.91,38.39
2020,San Diego,50386,07617210107797,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-4604,37.925177,-121.75251,N,51.0,18.0,,0.3529411764705882,,3.815047619,4.163,4.114,,,9.0,,,,,5.0,5.0,,21.0,,7.0,,,14.0,,,,,,,,,High Schools (Public),uc_directory_atp,579.0,565.0,97.6,358.0,63.4,569.0,77.2,38.0,73.0,235.0,16.0,77.0,2595.0,478.0,0.1842003853564547,2661.3,2632.2,82.98,55.42
2020,San Diego,53165,41690474133070,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,San Mateo Union High,94403-3800,37.532228,-122.31511,N,62.0,14.0,,0.2258064516129032,,4.034086957,4.241818182,,,,6.0,,,,,5.0,,,27.0,,13.0,,,15.0,,,,,,,,,High Schools (Public),uc_directory_atp,365.0,333.0,91.2,239.0,71.8,338.0,81.4,41.0,48.0,123.0,10.0,53.0,1651.0,371.0,0.2247122955784373,2637.7,2620.4,71.04,49.54
2020,San Diego,53462,43694684333316,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-0203,37.3366,-122.04887,N,258.0,88.0,24.0,0.3410852713178294,0.2727272727272727,4.034792332,4.262641509,4.21,,,64.0,11.0,3.0,,,9.0,,,173.0,22.0,8.0,6.0,,45.0,,,19.0,3.0,,,,,High Schools (Public),uc_directory_atp,607.0,584.0,96.2,462.0,79.1,594.0,83.2,127.0,60.0,148.0,41.0,118.0,2430.0,320.0,0.1316872427983539,2669.3,2702.8,78.52,73.53
2020,San Diego,54255,01611920137646,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,Hayward Unified,94545-3451,37.63089,-122.10291,Y,20.0,6.0,,0.3,,3.810714286,4.234,,,,4.0,,,,,,,,9.0,,8.0,,,,,,,,,,,,K-12 Schools (Public),fuzzy_name_city,113.0,112.0,99.1,112.0,100.0,112.0,77.7,22.0,28.0,28.0,4.0,5.0,844.0,504.0,0.5971563981042654,2656.8,2584.3,81.2,34.19
2020,San Diego,53087,43694274330031,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95133-1703,37.370953,-121.85602,N,83.0,18.0,,0.216867469879518,,3.936455696,4.243888889,4.25375,,,18.0,,,,,,,,78.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,689.0,610.0,88.5,324.0,53.1,623.0,75.9,61.0,87.0,305.0,8.0,12.0,2879.0,1291.0,0.4484195901354637,2623.8,2602.6,66.88,43.63
2020,San Diego,50968,01611760134270,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-3353,37.522654,-121.96902,N,295.0,115.0,29.0,0.3898305084745763,0.2521739130434782,3.939693252,4.223111111,4.196,,,97.0,8.0,,6.0,,4.0,,,255.0,11.0,,9.0,,15.0,,,23.0,3.0,,,,,High Schools (Public),uc_directory_atp,534.0,507.0,94.9,409.0,80.7,508.0,88.8,176.0,55.0,128.0,21.0,71.0,2367.0,383.0,0.1618081960287283,2663.0,2696.4,75.47,73.4
2020,San Diego,53090,43694274333639,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95127-1933,37.368046,-121.83009,N,26.0,10.0,5.0,0.3846153846153846,0.5,3.98625,,,,,3.0,,7.0,,,,,,7.0,,17.0,,,,,,,,4.0,,,,High Schools (Public),uc_directory_atp,237.0,197.0,83.1,84.0,42.6,201.0,68.2,18.0,16.0,96.0,0.0,7.0,980.0,676.0,0.689795918367347,2578.4,2536.7,49.58,23.08
2020,San Diego,50969,01612420134668,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,New Haven Unified,94587-3321,37.592494,-122.02604,N,138.0,50.0,7.0,0.3623188405797101,0.14,3.896329114,4.225483871,4.206,,,42.0,,,,,5.0,,,105.0,,13.0,,,11.0,,,6.0,,,,,,High Schools (Public),uc_directory_atp,839.0,787.0,93.8,427.0,54.3,800.0,76.0,101.0,126.0,325.0,23.0,33.0,3650.0,1613.0,0.4419178082191781,2643.0,2604.8,74.67,43.97
2020,San Diego,50720,41689244133393,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Jefferson Union High,94014-2035,37.695804,-122.46473,N,15.0,4.0,,0.2666666666666666,,3.936875,4.224,,,,4.0,,,,,,,,10.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,285.0,263.0,92.3,124.0,47.1,265.0,65.7,13.0,43.0,112.0,3.0,3.0,1295.0,440.0,0.3397683397683397,2582.1,2544.5,52.14,24.19
2020,San Diego,53690,48705814830147,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94591-8367,38.116993,-122.2019,N,13.0,6.0,,0.4615384615384615,,3.820740741,4.27125,,,,,,,,,,,,5.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,356.0,309.0,86.8,127.0,41.1,311.0,57.9,19.0,44.0,99.0,5.0,13.0,1595.0,821.0,0.5147335423197492,2532.9,2503.5,34.34,12.12
2020,San Diego,50966,01611760134452,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-1913,37.528399,-121.98312,N,41.0,12.0,,0.2926829268292683,,3.933846154,4.220909091,,,,9.0,,,,,,,,30.0,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,340.0,306.0,90.0,196.0,64.1,312.0,75.6,28.0,53.0,136.0,8.0,11.0,1373.0,588.0,0.4282592862345229,2634.3,2601.4,70.65,42.95
2020,San Diego,52630,07617960733659,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,West Contra Costa Unified,94804-3399,37.925364,-122.32931,N,5.0,,,,,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,279.0,173.0,62.0,54.0,31.2,183.0,39.9,3.0,13.0,55.0,0.0,2.0,953.0,688.0,0.7219307450157397,2435.7,2412.3,14.29,2.16
2020,San Diego,52960,38684783834769,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94110-2010,37.759631,-122.41468,N,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,87.0,75.0,86.2,20.0,26.7,76.0,48.7,4.0,18.0,13.0,1.0,1.0,509.0,386.0,0.7583497053045186,2522.2,2460.7,29.29,4.08
2020,San Diego,50710,07616970737023,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,John Swett Unified,94525-1426,38.052381,-122.22105,N,14.0,6.0,4.0,0.4285714285714285,0.6666666666666666,3.867142857,,,,,3.0,,,,,,,,7.0,,,,,,,,3.0,,,,,,High Schools (Public),uc_directory_atp,120.0,110.0,91.7,59.0,53.6,112.0,73.2,14.0,23.0,34.0,5.0,6.0,446.0,229.0,0.5134529147982063,2603.9,2577.4,64.75,35.25
2020,San Diego,54231,01613090114421,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,San Lorenzo Unified,94580-1315,37.674319,-122.15009,Y,43.0,15.0,5.0,0.3488372093023256,0.3333333333333333,3.951639344,4.271176471,4.275,,,11.0,,4.0,,,,,,24.0,,13.0,,,,,,3.0,,,,,,High Schools (Public),uc_directory_atp,159.0,148.0,93.1,148.0,100.0,153.0,83.0,33.0,48.0,26.0,8.0,12.0,654.0,432.0,0.6605504587155964,2658.1,2632.8,77.12,51.63
2020,San Diego,54816,38684780127530,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,San Francisco Unified,94124-2488,37.732378,-122.38235,Y,9.0,,,,,3.501538462,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,High Schools (Public),fuzzy_name_city,80.0,69.0,86.3,69.0,100.0,72.0,77.8,6.0,26.0,17.0,0.0,7.0,379.0,296.0,0.7810026385224275,2647.5,2615.2,77.5,48.75
2020,San Diego,54377,43694270116889,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,East Side Union High,95133-1703,37.368245,-121.86008,Y,22.0,8.0,,0.3636363636363636,,3.946285714,4.29,,,,7.0,,,,,,,,13.0,,8.0,,,,,,,,,,,,High Schools (Public),name_city,109.0,104.0,95.4,104.0,100.0,106.0,84.0,25.0,35.0,24.0,3.0,2.0,549.0,387.0,0.7049180327868853,2631.5,2628.1,69.64,53.57
2020,San Diego,53680,07616300733725,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Acalanes Union High,94596-5319,37.890139,-122.05741,N,93.0,41.0,5.0,0.4408602150537634,0.1219512195121951,3.979090909,4.251,4.214444444,,,14.0,,3.0,,,20.0,,,30.0,6.0,5.0,,,47.0,,,3.0,,,,,,High Schools (Public),uc_directory_atp,383.0,372.0,97.1,256.0,68.8,376.0,78.7,55.0,52.0,92.0,16.0,81.0,1627.0,190.0,0.116779348494161,2666.2,2645.4,80.0,58.13
2020,San Diego,53208,43694274330668,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,East Side Union High,95127-3823,37.35905,-121.816,Y,11.0,6.0,,0.5454545454545454,,4.013846154,4.29,,,,,,6.0,,,,,,,,11.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,102.0,95.0,93.1,46.0,48.4,98.0,70.4,6.0,9.0,51.0,2.0,1.0,433.0,309.0,0.7136258660508084,2551.6,2534.8,38.24,22.0
2020,San Diego,52968,,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,
2020,San Diego,51231,01611920108670,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Hayward Unified,94545-4600,37.624193,-122.0879,Y,17.0,12.0,3.0,0.7058823529411765,0.25,3.839259259,4.243333333,,,,5.0,,6.0,,,,,,8.0,,8.0,,,,,,,,,,,,High Schools (Public),fuzzy_name_city,142.0,137.0,96.5,131.0,95.6,137.0,78.8,30.0,46.0,27.0,3.0,2.0,601.0,351.0,0.5840266222961731,2598.0,2594.8,57.75,40.29
2020,San Diego,53970,07617960101477,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,West Contra Costa Unified,94801-2411,37.934059,-122.3611,Y,21.0,9.0,,0.4285714285714285,,3.590555556,,,,,,,7.0,,,,,,,,18.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,149.0,140.0,94.0,131.0,93.6,143.0,72.7,17.0,35.0,40.0,7.0,5.0,599.0,486.0,0.8113522537562604,2602.3,2566.4,62.33,28.08
2020,San Diego,53092,43694014330239,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Campbell Union High,95124-5616,37.24331,-121.92258,N,105.0,34.0,6.0,0.3238095238095238,0.1764705882352941,3.961527094,4.233870968,4.244,,,24.0,,3.0,,,6.0,,,62.0,,7.0,,,30.0,,,4.0,,,,,,High Schools (Public),uc_directory_atp,417.0,407.0,97.6,316.0,77.6,409.0,86.6,62.0,56.0,135.0,25.0,76.0,1809.0,185.0,0.1022664455500276,2653.1,2653.3,73.01,58.94
2020,San Diego,53091,43696664333522,LELAND HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95120-2142,37.220338,-121.84737,N,235.0,84.0,15.0,0.3574468085106383,0.1785714285714285,3.998762376,4.22,4.088571429,,,63.0,9.0,,,,9.0,,,170.0,15.0,10.0,,,32.0,,,11.0,,,,,,High Schools (Public),uc_directory_atp,476.0,470.0,98.7,379.0,80.6,476.0,92.2,105.0,83.0,108.0,33.0,110.0,1852.0,170.0,0.091792656587473,2645.2,2688.1,73.27,71.03
2020,San Diego,50375,07617210733980,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-1132,37.934897,-121.6951,N,38.0,10.0,,0.2631578947368421,,3.847424242,4.202857143,,,,,,3.0,,,4.0,,,8.0,,10.0,,,16.0,,,,,,,,,High Schools (Public),uc_directory_atp,601.0,577.0,96.0,355.0,61.5,578.0,65.4,30.0,36.0,217.0,24.0,71.0,2795.0,844.0,0.3019677996422182,2637.7,2594.6,74.04,38.69
2020,San Diego,54151,01612590108944,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,Oakland Unified,94621-1418,37.73705,-122.19663,Y,9.0,3.0,,0.3333333333333333,,3.737,,,,,,,3.0,,,,,,,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,60.0,56.0,93.3,44.0,78.6,59.0,72.9,7.0,13.0,20.0,0.0,3.0,289.0,244.0,0.8442906574394463,2547.1,2528.7,40.91,21.21
2020,San Diego,52060,43695834333951,LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,Morgan Hill Unified,95037-3217,37.146484,-121.63401,N,38.0,12.0,,0.3157894736842105,,3.819090909,4.228888889,,,,,,3.0,,,5.0,,,7.0,,11.0,,,14.0,,,,,,,,,High Schools (Public),uc_directory_atp,272.0,231.0,84.9,136.0,58.9,235.0,85.1,15.0,30.0,134.0,5.0,16.0,1177.0,441.0,0.3746813933729822,2587.1,2565.4,54.51,32.55
2020,San Diego,51425,01612000134536,LIVERMORE HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-3298,37.680526,-121.76173,N,54.0,18.0,5.0,0.3333333333333333,0.2777777777777778,3.981153846,4.279090909,,,,10.0,,,,,7.0,,,20.0,,7.0,,,26.0,,,,,,,,3.0,High Schools (Public),uc_directory_atp,455.0,445.0,97.8,171.0,38.4,446.0,69.7,34.0,54.0,179.0,7.0,37.0,1856.0,455.0,0.2451508620689655,2606.3,2588.5,60.45,41.31
2020,San Diego,51510,43696094334116,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,Mountain View-Los Altos Union High,94022-2206,37.384992,-122.10918,N,235.0,68.0,9.0,0.2893617021276595,0.1323529411764706,4.022490975,4.247631579,4.24,,,36.0,7.0,3.0,,,21.0,,,109.0,21.0,20.0,,,82.0,,,,,,,,7.0,High Schools (Public),uc_directory_atp,536.0,4.0,0.7,3.0,75.0,517.0,84.3,93.0,49.0,109.0,36.0,149.0,2253.0,362.0,0.1606746560142032,2687.7,2696.1,84.9,70.61
2020,San Diego,51855,43695344334371,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Los Gatos-Saratoga Union High,95030-6917,37.221218,-121.97707,N,182.0,54.0,6.0,0.2967032967032967,0.1111111111111111,3.930120968,4.20952381,4.138181818,,,23.0,4.0,,,,25.0,,,61.0,12.0,11.0,,,88.0,,,,,,,,5.0,High Schools (Public),uc_directory_atp,522.0,508.0,97.3,393.0,77.4,512.0,87.5,90.0,46.0,120.0,44.0,148.0,2166.0,102.0,0.0470914127423822,2665.7,2680.1,81.02,69.39
2020,San Diego,52970,38684783833407,LOWELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94132-1401,37.731044,-122.48355,N,418.0,162.0,29.0,0.3875598086124402,0.1790123456790123,3.942351275,4.235652174,4.205384615,,,125.0,8.0,5.0,,,21.0,5.0,,305.0,15.0,38.0,,,52.0,,,25.0,,,,,,High Schools (Public),uc_directory_atp,710.0,681.0,95.9,616.0,90.5,685.0,87.9,286.0,88.0,96.0,46.0,86.0,2871.0,941.0,0.3277603622431209,2706.7,2729.5,92.87,83.92
2020,San Diego,53463,43694684334421,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Fremont Union High,95129-4172,37.300713,-122.00647,N,324.0,113.0,15.0,0.3487654320987654,0.1327433628318584,4.064861538,4.289772727,4.276,,,93.0,15.0,,,,4.0,,,270.0,28.0,,11.0,,12.0,,,11.0,4.0,,,,,High Schools (Public),uc_directory_atp,443.0,430.0,97.1,395.0,91.9,433.0,91.5,118.0,37.0,49.0,41.0,151.0,1944.0,108.0,0.0555555555555555,2731.0,2784.6,94.63,93.01
2020,San Diego,54768,01612596066450,MADISON PARK ACADEMY,Oakland,Alameda,Oakland Unified,94603-3520,37.727775,-122.17918,N,5.0,,,,,3.7225,,,,,,,,,,,,,,,,,,,,,,,,,,,K-12 Schools (Public),fuzzy_name_city,94.0,92.0,97.9,66.0,71.7,95.0,55.8,7.0,17.0,19.0,7.0,3.0,725.0,680.0,0.9379310344827586,2498.2,2464.5,24.47,3.33
2020,San Diego,54553,07100740114470,MAKING WAVES ACADEMY,Richmond,Contra Costa,Contra Costa County Office of Education,94806-1942,37.988463,-122.33185,Y,27.0,18.0,,0.6666666666666666,,3.789473684,,,,,,,15.0,,,,,,,,22.0,,,,,,,,,,,,K-12 Schools (Public),name_city,89.0,84.0,94.4,84.0,100.0,86.0,84.9,32.0,26.0,8.0,2.0,5.0,1021.0,792.0,0.7757100881488737,2651.0,2599.1,78.16,40.23
2020,San Diego,53833,48705814830196,MARE ISLAND TECHNOLOGY ACADEMY,Vallejo,Solano,Vallejo City Unified,94589-1825,38.150659,-122.24556,Y,15.0,,,,,3.896666667,,,,,,,,,,,,,7.0,,7.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,127.0,110.0,86.6,110.0,100.0,115.0,80.0,14.0,34.0,36.0,4.0,4.0,551.0,291.0,0.5281306715063521,2626.8,2585.0,66.41,35.38
2020,San Diego,53386,49709204930244,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Santa Rosa High,95409-2787,38.478707,-122.66132,N,62.0,21.0,3.0,0.3387096774193548,0.1428571428571428,3.946610169,4.226315789,,,,11.0,,,,,8.0,,,21.0,,8.0,,,28.0,,,3.0,,,,,,High Schools (Public),uc_directory_atp,383.0,351.0,91.6,172.0,49.0,353.0,81.0,39.0,39.0,153.0,9.0,46.0,1480.0,279.0,0.1885135135135135,2652.1,2636.8,77.29,57.78
2020,San Diego,52220,01612590110189,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94607-3415,37.817864,-122.27863,N,9.0,,,,,3.512222222,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,High Schools (Public),name_city,75.0,69.0,92.0,35.0,50.7,70.0,34.3,3.0,8.0,10.0,0.0,3.0,359.0,324.0,0.9025069637883008,2517.1,2447.8,26.74,2.38
2020,San Diego,50170,41690624133716,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Sequoia Union High,94025-3438,37.459107,-122.17331,N,140.0,39.0,6.0,0.2785714285714286,0.1538461538461538,3.9975,4.2344,4.13,,,13.0,,,,,22.0,,,33.0,5.0,24.0,,,75.0,,,3.0,,,,,3.0,High Schools (Public),uc_directory_atp,583.0,517.0,88.7,351.0,67.9,527.0,74.8,64.0,48.0,134.0,33.0,115.0,2433.0,926.0,0.3806000822030415,2650.1,2644.7,73.82,55.32
2020,San Diego,53204,07617960730291,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,West Contra Costa Unified,94806-3195,37.968886,-122.34215,N,20.0,12.0,,0.6,,4.056486486,,,,,,,7.0,,,,,,,,12.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,67.0,65.0,97.0,63.0,96.9,65.0,90.8,18.0,27.0,8.0,4.0,2.0,279.0,155.0,0.5555555555555556,2646.6,2644.9,75.0,57.35
2020,San Diego,51972,41690474134557,MILLS HIGH SCHOOL,Millbrae,San Mateo,San Mateo Union High,94030-3024,37.593162,-122.38911,N,103.0,22.0,3.0,0.2135922330097087,0.1363636363636363,3.994817518,4.2503125,4.245454545,,,19.0,,,,,,,,83.0,,5.0,5.0,,8.0,,,3.0,,,,,,High Schools (Public),uc_directory_atp,319.0,300.0,94.0,200.0,66.7,299.0,86.0,68.0,36.0,122.0,15.0,16.0,1205.0,220.0,0.1825726141078838,2654.7,2662.9,75.26,66.32
